lg	lg_from	lg_to	genome_from	genome_to	uniq_mapped	SNPs	SVs
596	lg8	4.8e+07	4.9e+07	5.95e+08	5.95e+08	0.541	4149	33
597	lg8	4.9e+07	5e+07	5.96e+08	5.96e+08	0.404	2832	16
598	lg8	5e+07	5.1e+07	5.97e+08	5.97e+08	0.423	14817	78
599	lg8	5.1e+07	5.2e+07	5.98e+08	5.98e+08	0.651	3613	24
600	lg8	5.2e+07	5.3e+07	5.99e+08	5.99e+08	0.546	888	13
601	lg8	5.3e+07	5.4e+07	6e+08	6e+08	0.589	2208	26
602	lg8	5.4e+07	5.5e+07	6.01e+08	6.01e+08	0.125	638	4
603	lg8	5.5e+07	5.6e+07	6.02e+08	6.02e+08	0.495	1459	18
604	lg8	5.6e+07	5.7e+07	6.03e+08	6.03e+08	0.429	1174	17
605	lg8	5.7e+07	5.8e+07	6.04e+08	6.04e+08	0.486	1635	19
606	lg8	5.8e+07	5.9e+07	6.05e+08	6.05e+08	0.431	2848	10
607	lg8	5.9e+07	6e+07	6.06e+08	6.06e+08	0.018	58	0
608	lg8	6e+07	6.1e+07	6.07e+08	6.07e+08	0.17	967	3
609	lg8	6.1e+07	6.2e+07	6.08e+08	6.08e+08	0.105	509	5
610	lg8	6.2e+07	6.3e+07	6.09e+08	6.09e+08	0.131	303	5
611	lg8	6.3e+07	6.4e+07	6.1e+08	6.1e+08	0.046	189	0
612	lg8	6.4e+07	6.5e+07	6.11e+08	6.11e+08	0.197	1235	14
613	lg8	6.5e+07	6.6e+07	6.12e+08	6.12e+08	0.06	243	2
614	lg8	6.6e+07	6.7e+07	6.13e+08	6.13e+08	0.178	880	12
615	lg8	6.7e+07	6.8e+07	6.14e+08	6.14e+08	0.192	499	6
616	lg8	6.8e+07	6.9e+07	6.15e+08	6.15e+08	0.226	756	6
617	lg8	6.9e+07	7e+07	6.16e+08	6.16e+08	0.167	486	5
618	lg8	7e+07	7.1e+07	6.17e+08	6.17e+08	0.129	680	5
619	lg8	7.1e+07	7.2e+07	6.18e+08	6.18e+08	0	229	0
620	lg8	7.2e+07	7.3e+07	6.19e+08	6.19e+08	0	0	0
621	lg8	7.3e+07	7.4e+07	6.2e+08	6.2e+08	0	0	0
622	lg8	7.4e+07	7.5e+07	6.21e+08	6.21e+08	0	0	0
623	lg8	7.5e+07	7.6e+07	6.22e+08	6.22e+08	0	0	0
624	lg9	0	1e+06	6.23e+08	6.23e+08	0	0	0
625	lg9	1e+06	2e+06	6.24e+08	6.24e+08	0.078	289	2
626	lg9	2e+06	3e+06	6.25e+08	6.25e+08	0.039	165	0
627	lg9	3e+06	4e+06	6.26e+08	6.26e+08	0.04	207	7
628	lg9	4e+06	5e+06	6.27e+08	6.27e+08	0.081	402	2
629	lg9	5e+06	6e+06	6.28e+08	6.28e+08	0.051	163	3
630	lg9	6e+06	7e+06	6.29e+08	6.29e+08	0.111	509	1
631	lg9	7e+06	8e+06	6.3e+08	6.3e+08	0.2	534	4
632	lg9	8e+06	9e+06	6.31e+08	6.31e+08	0.087	284	2
633	lg9	9e+06	1e+07	6.32e+08	6.32e+08	0.159	295	3
634	lg9	1e+07	1.1e+07	6.33e+08	6.33e+08	0.288	1179	16
635	lg9	1.1e+07	1.2e+07	6.34e+08	6.34e+08	0.429	1460	12
636	lg9	1.2e+07	1.3e+07	6.35e+08	6.35e+08	0.428	861	11
637	lg9	1.3e+07	1.4e+07	6.36e+08	6.36e+08	0.102	333	1
638	lg9	1.4e+07	1.5e+07	6.37e+08	6.37e+08	0.294	1988	9
639	lg9	1.5e+07	1.6e+07	6.38e+08	6.38e+08	0.139	601	8
640	lg9	1.6e+07	1.7e+07	6.39e+08	6.39e+08	0.513	1959	18
641	lg9	1.7e+07	1.8e+07	6.4e+08	6.4e+08	0.524	3216	23
642	lg9	1.8e+07	1.9e+07	6.41e+08	6.41e+08	0.501	1793	10
643	lg9	1.9e+07	2e+07	6.42e+08	6.42e+08	0.304	1160	8
644	lg9	2e+07	2.1e+07	6.43e+08	6.43e+08	0.151	1047	9
645	lg9	2.1e+07	2.2e+07	6.44e+08	6.44e+08	0.428	3197	22
646	lg9	2.2e+07	2.3e+07	6.45e+08	6.45e+08	0.291	3435	25
647	lg9	2.3e+07	2.4e+07	6.46e+08	6.46e+08	0.263	1988	16
648	lg9	2.4e+07	2.5e+07	6.47e+08	6.47e+08	0.329	2379	21
649	lg9	2.5e+07	2.6e+07	6.48e+08	6.48e+08	0.072	576	1
650	lg9	2.6e+07	2.7e+07	6.49e+08	6.49e+08	0.252	1062	17
651	lg9	2.7e+07	2.8e+07	6.5e+08	6.5e+08	0.067	316	4
652	lg9	2.8e+07	2.9e+07	6.51e+08	6.51e+08	0.2	1498	14
653	lg9	2.9e+07	3e+07	6.52e+08	6.52e+08	0.138	775	10
654	lg9	3e+07	3.1e+07	6.53e+08	6.53e+08	0	773	12
655	lg9	3.1e+07	3.2e+07	6.54e+08	6.54e+08	0	0	0
656	lg9	3.2e+07	3.3e+07	6.55e+08	6.55e+08	0	0	0
657	lg9	3.3e+07	3.4e+07	6.56e+08	6.56e+08	0	0	0
658	lg10	0	1e+06	6.57e+08	6.57e+08	0.383	1769	10
659	lg10	1e+06	2e+06	6.58e+08	6.58e+08	0	0	0
660	lg10	2e+06	3e+06	6.59e+08	6.59e+08	0.483	2289	21
661	lg10	3e+06	4e+06	6.6e+08	6.6e+08	0.403	1918	15
662	lg10	4e+06	5e+06	6.61e+08	6.61e+08	0.717	2854	32
663	lg10	5e+06	6e+06	6.62e+08	6.62e+08	0.431	2628	20
664	lg10	6e+06	7e+06	6.63e+08	6.63e+08	0.507	1870	15
665	lg10	7e+06	8e+06	6.64e+08	6.64e+08	0.01	16	0
666	lg10	8e+06	9e+06	6.65e+08	6.65e+08	0.222	1707	16
667	lg10	9e+06	1e+07	6.66e+08	6.66e+08	0.107	497	3
668	lg10	1e+07	1.1e+07	6.67e+08	6.67e+08	0.082	613	7
669	lg10	1.1e+07	1.2e+07	6.68e+08	6.68e+08	0.043	104	0
670	lg10	1.2e+07	1.3e+07	6.69e+08	6.69e+08	0.295	934	10
671	lg10	1.3e+07	1.4e+07	6.7e+08	6.7e+08	0.297	1407	13
672	lg10	1.4e+07	1.5e+07	6.71e+08	6.71e+08	0	0	0
673	lg10	1.5e+07	1.6e+07	6.72e+08	6.72e+08	0.082	291	2
674	lg10	1.6e+07	1.7e+07	6.73e+08	6.73e+08	0.562	2681	31
675	lg10	1.7e+07	1.8e+07	6.74e+08	6.74e+08	0.861	4233	46
676	lg10	1.8e+07	1.9e+07	6.75e+08	6.75e+08	0.882	3479	39
677	lg10	1.9e+07	2e+07	6.76e+08	6.76e+08	0.748	3969	39
678	lg10	2e+07	2.1e+07	6.77e+08	6.77e+08	0.983	5713	36
679	lg10	2.1e+07	2.2e+07	6.78e+08	6.78e+08	0.97	3965	46
680	lg10	2.2e+07	2.3e+07	6.79e+08	6.79e+08	0.977	3658	33
681	lg10	2.3e+07	2.4e+07	6.8e+08	6.8e+08	0.812	5473	49
682	lg10	2.4e+07	2.5e+07	6.81e+08	6.81e+08	0.954	5660	45
683	lg10	2.5e+07	2.6e+07	6.82e+08	6.82e+08	0.955	5532	29
684	lg10	2.6e+07	2.7e+07	6.83e+08	6.83e+08	0.8	4613	28
685	lg10	2.7e+07	2.8e+07	6.84e+08	6.84e+08	0.913	8630	52
686	lg10	2.8e+07	2.9e+07	6.85e+08	6.85e+08	0.773	5203	46
687	lg10	2.9e+07	3e+07	6.86e+08	6.86e+08	0.528	3003	13
688	lg10	3e+07	3.1e+07	6.87e+08	6.87e+08	0.921	5999	34
689	lg10	3.1e+07	3.2e+07	6.88e+08	6.88e+08	0.921	4864	39
690	lg10	3.2e+07	3.3e+07	6.89e+08	6.89e+08	0.858	4996	33
691	lg10	3.3e+07	3.4e+07	6.9e+08	6.9e+08	0.562	2856	19
692	lg10	3.4e+07	3.5e+07	6.91e+08	6.91e+08	0.657	3015	15
693	lg10	3.5e+07	3.6e+07	6.92e+08	6.92e+08	0.916	3752	32
694	lg10	3.6e+07	3.7e+07	6.93e+08	6.93e+08	0.233	899	10
695	lg10	3.7e+07	3.8e+07	6.94e+08	6.94e+08	0.474	2060	19
696	lg10	3.8e+07	3.9e+07	6.95e+08	6.95e+08	0.614	3544	21
697	lg10	3.9e+07	4e+07	6.96e+08	6.96e+08	0.47	2347	17
698	lg10	4e+07	4.1e+07	6.97e+08	6.97e+08	0.671	2758	13
699	lg10	4.1e+07	4.2e+07	6.98e+08	6.98e+08	0.602	2718	28
700	lg10	4.2e+07	4.3e+07	6.99e+08	6.99e+08	0.364	1830	15
701	lg10	4.3e+07	4.4e+07	7e+08	7e+08	0.1	735	6
702	lg10	4.4e+07	4.5e+07	7.01e+08	7.01e+08	0.179	751	7
703	lg10	4.5e+07	4.6e+07	7.02e+08	7.02e+08	0.212	1106	10
704	lg10	4.6e+07	4.7e+07	7.03e+08	7.03e+08	0.228	1572	7
705	lg10	4.7e+07	4.8e+07	7.04e+08	7.04e+08	0.208	680	4
706	lg10	4.8e+07	4.9e+07	7.05e+08	7.05e+08	0.176	751	5
707	lg10	4.9e+07	5e+07	7.06e+08	7.06e+08	0.348	871	18
708	lg10	5e+07	5.1e+07	7.07e+08	7.07e+08	0.221	1116	18
709	lg10	5.1e+07	5.2e+07	7.08e+08	7.08e+08	0.101	722	7
710	lg10	5.2e+07	5.3e+07	7.09e+08	7.09e+08	0	730	11
711	lg10	5.3e+07	5.4e+07	7.1e+08	7.1e+08	0	0	0
712	lg10	5.4e+07	5.5e+07	7.11e+08	7.11e+08	0	0	0
713	lg10	5.5e+07	5.6e+07	7.12e+08	7.12e+08	0	0	0
714	lg10	5.6e+07	5.7e+07	7.13e+08	7.13e+08	0	0	0
715	lg11	0	1e+06	7.14e+08	7.14e+08	0.154	543	11
716	lg11	1e+06	2e+06	7.15e+08	7.15e+08	0.025	237	1
717	lg11	2e+06	3e+06	7.16e+08	7.16e+08	0.56	1379	22
718	lg11	3e+06	4e+06	7.17e+08	7.17e+08	0.491	1753	14
719	lg11	4e+06	5e+06	7.18e+08	7.18e+08	0.408	1382	7
720	lg11	5e+06	6e+06	7.19e+08	7.19e+08	0.724	2364	10
721	lg11	6e+06	7e+06	7.2e+08	7.2e+08	0.548	2310	20
722	lg11	7e+06	8e+06	7.21e+08	7.21e+08	0.205	885	5
723	lg11	8e+06	9e+06	7.22e+08	7.22e+08	0.223	869	11
724	lg11	9e+06	1e+07	7.23e+08	7.23e+08	0.357	1464	16
725	lg11	1e+07	1.1e+07	7.24e+08	7.24e+08	0.044	307	3
726	lg11	1.1e+07	1.2e+07	7.25e+08	7.25e+08	0.111	728	13
727	lg11	1.2e+07	1.3e+07	7.26e+08	7.26e+08	0	0	0
728	lg11	1.3e+07	1.4e+07	7.27e+08	7.27e+08	0.099	462	5
729	lg11	1.4e+07	1.5e+07	7.28e+08	7.28e+08	0.263	1405	19
730	lg11	1.5e+07	1.6e+07	7.29e+08	7.29e+08	0.138	1393	6
731	lg11	1.6e+07	1.7e+07	7.3e+08	7.3e+08	0.408	1844	18
732	lg11	1.7e+07	1.8e+07	7.31e+08	7.31e+08	0.777	4721	34
733	lg11	1.8e+07	1.9e+07	7.32e+08	7.32e+08	0.861	4684	33
734	lg11	1.9e+07	2e+07	7.33e+08	7.33e+08	0.788	3569	26
735	lg11	2e+07	2.1e+07	7.34e+08	7.34e+08	0.599	2228	30
736	lg11	2.1e+07	2.2e+07	7.35e+08	7.35e+08	0.841	4400	37
737	lg11	2.2e+07	2.3e+07	7.36e+08	7.36e+08	0.953	4175	33
738	lg11	2.3e+07	2.4e+07	7.37e+08	7.37e+08	0.798	4766	31
739	lg11	2.4e+07	2.5e+07	7.38e+08	7.38e+08	0.636	1286	23
740	lg11	2.5e+07	2.6e+07	7.39e+08	7.39e+08	0.702	1785	20
741	lg11	2.6e+07	2.7e+07	7.4e+08	7.4e+08	0.794	4069	28
742	lg11	2.7e+07	2.8e+07	7.41e+08	7.41e+08	0.974	3579	23
743	lg11	2.8e+07	2.9e+07	7.42e+08	7.42e+08	0.958	5315	33
744	lg11	2.9e+07	3e+07	7.43e+08	7.43e+08	0.844	4479	34
745	lg11	3e+07	3.1e+07	7.44e+08	7.44e+08	0.668	5157	39
746	lg11	3.1e+07	3.2e+07	7.45e+08	7.45e+08	0.687	4056	32
747	lg11	3.2e+07	3.3e+07	7.46e+08	7.46e+08	0.824	5770	29
748	lg11	3.3e+07	3.4e+07	7.47e+08	7.47e+08	0.884	3879	24
749	lg11	3.4e+07	3.5e+07	7.48e+08	7.48e+08	0.539	3036	20
750	lg11	3.5e+07	3.6e+07	7.49e+08	7.49e+08	0.911	4687	31
751	lg11	3.6e+07	3.7e+07	7.5e+08	7.5e+08	0.987	4167	48
752	lg11	3.7e+07	3.8e+07	7.51e+08	7.51e+08	0.942	3698	30
753	lg11	3.8e+07	3.9e+07	7.52e+08	7.52e+08	0.834	3001	25
754	lg11	3.9e+07	4e+07	7.53e+08	7.53e+08	0.16	1241	7
755	lg11	4e+07	4.1e+07	7.54e+08	7.54e+08	0.318	1286	7
756	lg11	4.1e+07	4.2e+07	7.55e+08	7.55e+08	0.243	954	11
757	lg11	4.2e+07	4.3e+07	7.56e+08	7.56e+08	0.334	2169	7
758	lg11	4.3e+07	4.4e+07	7.57e+08	7.57e+08	0.429	1671	25
759	lg11	4.4e+07	4.5e+07	7.58e+08	7.58e+08	0.55	2973	32
760	lg11	4.5e+07	4.6e+07	7.59e+08	7.59e+08	0.334	1303	14
761	lg11	4.6e+07	4.7e+07	7.6e+08	7.6e+08	0.489	2044	13
762	lg11	4.7e+07	4.8e+07	7.61e+08	7.61e+08	0.234	1020	7
763	lg11	4.8e+07	4.9e+07	7.62e+08	7.62e+08	0.243	1184	11
764	lg11	4.9e+07	5e+07	7.63e+08	7.63e+08	0.067	251	1
765	lg11	5e+07	5.1e+07	7.64e+08	7.64e+08	0.062	180	1
766	lg11	5.1e+07	5.2e+07	7.65e+08	7.65e+08	0.067	197	3
767	lg11	5.2e+07	5.3e+07	7.66e+08	7.66e+08	0	1081	11
768	lg11	5.3e+07	5.4e+07	7.67e+08	7.67e+08	0	0	0
769	lg11	5.4e+07	5.5e+07	7.68e+08	7.68e+08	0	0	0
770	lg11	5.5e+07	5.6e+07	7.69e+08	7.69e+08	0	0	0
771	lg12	0	1e+06	7.7e+08	7.7e+08	0	0	0
772	lg12	1e+06	2e+06	7.71e+08	7.71e+08	0.178	1287	9
773	lg12	2e+06	3e+06	7.72e+08	7.72e+08	0.099	1005	6
774	lg12	3e+06	4e+06	7.73e+08	7.73e+08	0.297	1347	18
775	lg12	4e+06	5e+06	7.74e+08	7.74e+08	0.225	1813	11
776	lg12	5e+06	6e+06	7.75e+08	7.75e+08	0.102	525	2
777	lg12	6e+06	7e+06	7.76e+08	7.76e+08	0.236	958	4
778	lg12	7e+06	8e+06	7.77e+08	7.77e+08	0.107	434	6
779	lg12	8e+06	9e+06	7.78e+08	7.78e+08	0.343	3334	24
780	lg12	9e+06	1e+07	7.79e+08	7.79e+08	0.25	2501	14
781	lg12	1e+07	1.1e+07	7.8e+08	7.8e+08	0.108	680	5
782	lg12	1.1e+07	1.2e+07	7.81e+08	7.81e+08	0.069	236	1
783	lg12	1.2e+07	1.3e+07	7.82e+08	7.82e+08	0.13	345	4
784	lg12	1.3e+07	1.4e+07	7.83e+08	7.83e+08	0.23	1082	7
785	lg12	1.4e+07	1.5e+07	7.84e+08	7.84e+08	0.281	3418	22
786	lg12	1.5e+07	1.6e+07	7.85e+08	7.85e+08	0.145	1245	17
787	lg12	1.6e+07	1.7e+07	7.86e+08	7.86e+08	0	346	1
788	lg12	1.7e+07	1.8e+07	7.87e+08	7.87e+08	0	0	0
789	lg12	1.8e+07	1.9e+07	7.88e+08	7.88e+08	0	0	0
790	lg12	1.9e+07	2e+07	7.89e+08	7.89e+08	0	0	0
