lg	lg_from	lg_to	genome_from	genome_to	uniq_mapped	SNPs	SVs
546	lg7	5.4e+07	5.5e+07	5.45e+08	5.45e+08	0	0	0
547	lg7	5.5e+07	5.6e+07	5.46e+08	5.46e+08	0	0	0
548	lg8	0	1e+06	5.47e+08	5.47e+08	0.163	3	0
549	lg8	1e+06	2e+06	5.48e+08	5.48e+08	0.126	0	0
550	lg8	2e+06	3e+06	5.49e+08	5.49e+08	0.331	6	0
551	lg8	3e+06	4e+06	5.5e+08	5.5e+08	0.429	2	1
552	lg8	4e+06	5e+06	5.51e+08	5.51e+08	0.169	0	1
553	lg8	5e+06	6e+06	5.52e+08	5.52e+08	0.149	3	0
554	lg8	6e+06	7e+06	5.53e+08	5.53e+08	0.146	0	0
555	lg8	7e+06	8e+06	5.54e+08	5.54e+08	0.058	0	0
556	lg8	8e+06	9e+06	5.55e+08	5.55e+08	0.294	4	2
557	lg8	9e+06	1e+07	5.56e+08	5.56e+08	0.061	1	0
558	lg8	1e+07	1.1e+07	5.57e+08	5.57e+08	0.169	2	0
559	lg8	1.1e+07	1.2e+07	5.58e+08	5.58e+08	0.127	3	0
560	lg8	1.2e+07	1.3e+07	5.59e+08	5.59e+08	0.239	3	0
561	lg8	1.3e+07	1.4e+07	5.6e+08	5.6e+08	0.259	4	1
562	lg8	1.4e+07	1.5e+07	5.61e+08	5.61e+08	0.803	12	1
563	lg8	1.5e+07	1.6e+07	5.62e+08	5.62e+08	0.519	1	0
564	lg8	1.6e+07	1.7e+07	5.63e+08	5.63e+08	0.629	3	0
565	lg8	1.7e+07	1.8e+07	5.64e+08	5.64e+08	0.544	4	0
566	lg8	1.8e+07	1.9e+07	5.65e+08	5.65e+08	0.584	3	1
567	lg8	1.9e+07	2e+07	5.66e+08	5.66e+08	0.547	3	1
568	lg8	2e+07	2.1e+07	5.67e+08	5.67e+08	0.681	7	0
569	lg8	2.1e+07	2.2e+07	5.68e+08	5.68e+08	0.857	7	0
570	lg8	2.2e+07	2.3e+07	5.69e+08	5.69e+08	0.878	9	1
571	lg8	2.3e+07	2.4e+07	5.7e+08	5.7e+08	0.887	6	0
572	lg8	2.4e+07	2.5e+07	5.71e+08	5.71e+08	0.891	5	5
573	lg8	2.5e+07	2.6e+07	5.72e+08	5.72e+08	0.22	5	0
574	lg8	2.6e+07	2.7e+07	5.73e+08	5.73e+08	0.427	8	0
575	lg8	2.7e+07	2.8e+07	5.74e+08	5.74e+08	0.675	9	2
576	lg8	2.8e+07	2.9e+07	5.75e+08	5.75e+08	0.513	3	3
577	lg8	2.9e+07	3e+07	5.76e+08	5.76e+08	0.431	5	0
578	lg8	3e+07	3.1e+07	5.77e+08	5.77e+08	0	0	0
579	lg8	3.1e+07	3.2e+07	5.78e+08	5.78e+08	0.837	8	2
580	lg8	3.2e+07	3.3e+07	5.79e+08	5.79e+08	0.704	4	1
581	lg8	3.3e+07	3.4e+07	5.8e+08	5.8e+08	0.784	9	2
582	lg8	3.4e+07	3.5e+07	5.81e+08	5.81e+08	0.543	4	0
583	lg8	3.5e+07	3.6e+07	5.82e+08	5.82e+08	0.4	5	0
584	lg8	3.6e+07	3.7e+07	5.83e+08	5.83e+08	0.697	6	1
585	lg8	3.7e+07	3.8e+07	5.84e+08	5.84e+08	0.609	5	5
586	lg8	3.8e+07	3.9e+07	5.85e+08	5.85e+08	0.541	6	1
587	lg8	3.9e+07	4e+07	5.86e+08	5.86e+08	0	0	0
588	lg8	4e+07	4.1e+07	5.87e+08	5.87e+08	0.293	4	0
589	lg8	4.1e+07	4.2e+07	5.88e+08	5.88e+08	0.439	7	2
590	lg8	4.2e+07	4.3e+07	5.89e+08	5.89e+08	0.493	0	0
591	lg8	4.3e+07	4.4e+07	5.9e+08	5.9e+08	0.487	5	0
592	lg8	4.4e+07	4.5e+07	5.91e+08	5.91e+08	0.153	1	1
593	lg8	4.5e+07	4.6e+07	5.92e+08	5.92e+08	0.297	2	4
594	lg8	4.6e+07	4.7e+07	5.93e+08	5.93e+08	0.612	1	2
595	lg8	4.7e+07	4.8e+07	5.94e+08	5.94e+08	0.76	9	9
596	lg8	4.8e+07	4.9e+07	5.95e+08	5.95e+08	0.731	7	1
597	lg8	4.9e+07	5e+07	5.96e+08	5.96e+08	0.798	13	1
598	lg8	5e+07	5.1e+07	5.97e+08	5.97e+08	0.614	2	0
599	lg8	5.1e+07	5.2e+07	5.98e+08	5.98e+08	0.814	10	1
600	lg8	5.2e+07	5.3e+07	5.99e+08	5.99e+08	0.984	11	3
601	lg8	5.3e+07	5.4e+07	6e+08	6e+08	0.859	4	1
602	lg8	5.4e+07	5.5e+07	6.01e+08	6.01e+08	0.956	10	5
603	lg8	5.5e+07	5.6e+07	6.02e+08	6.02e+08	0.419	3	2
604	lg8	5.6e+07	5.7e+07	6.03e+08	6.03e+08	0.401	4	3
605	lg8	5.7e+07	5.8e+07	6.04e+08	6.04e+08	0.708	6	1
606	lg8	5.8e+07	5.9e+07	6.05e+08	6.05e+08	0.572	5	2
607	lg8	5.9e+07	6e+07	6.06e+08	6.06e+08	0.253	4	1
608	lg8	6e+07	6.1e+07	6.07e+08	6.07e+08	0.124	1	0
609	lg8	6.1e+07	6.2e+07	6.08e+08	6.08e+08	0.414	3	0
610	lg8	6.2e+07	6.3e+07	6.09e+08	6.09e+08	0.154	3	1
611	lg8	6.3e+07	6.4e+07	6.1e+08	6.1e+08	0.073	1	1
612	lg8	6.4e+07	6.5e+07	6.11e+08	6.11e+08	0.111	0	0
613	lg8	6.5e+07	6.6e+07	6.12e+08	6.12e+08	0.073	0	0
614	lg8	6.6e+07	6.7e+07	6.13e+08	6.13e+08	0.214	6	0
615	lg8	6.7e+07	6.8e+07	6.14e+08	6.14e+08	0.313	5	0
616	lg8	6.8e+07	6.9e+07	6.15e+08	6.15e+08	0.335	6	0
617	lg8	6.9e+07	7e+07	6.16e+08	6.16e+08	0.576	5	1
618	lg8	7e+07	7.1e+07	6.17e+08	6.17e+08	0.151	0	1
619	lg8	7.1e+07	7.2e+07	6.18e+08	6.18e+08	0	0	0
620	lg8	7.2e+07	7.3e+07	6.19e+08	6.19e+08	0	0	0
621	lg8	7.3e+07	7.4e+07	6.2e+08	6.2e+08	0	0	0
622	lg8	7.4e+07	7.5e+07	6.21e+08	6.21e+08	0	0	0
623	lg8	7.5e+07	7.6e+07	6.22e+08	6.22e+08	0	0	0
624	lg9	0	1e+06	6.23e+08	6.23e+08	0.022	0	0
625	lg9	1e+06	2e+06	6.24e+08	6.24e+08	0	0	0
626	lg9	2e+06	3e+06	6.25e+08	6.25e+08	0.072	0	0
627	lg9	3e+06	4e+06	6.26e+08	6.26e+08	0.077	1	0
628	lg9	4e+06	5e+06	6.27e+08	6.27e+08	0.026	0	0
629	lg9	5e+06	6e+06	6.28e+08	6.28e+08	0.093	0	0
630	lg9	6e+06	7e+06	6.29e+08	6.29e+08	0.398	6	2
631	lg9	7e+06	8e+06	6.3e+08	6.3e+08	0.117	1	0
632	lg9	8e+06	9e+06	6.31e+08	6.31e+08	0.439	1	0
633	lg9	9e+06	1e+07	6.32e+08	6.32e+08	0.929	16	7
634	lg9	1e+07	1.1e+07	6.33e+08	6.33e+08	0.144	1	0
635	lg9	1.1e+07	1.2e+07	6.34e+08	6.34e+08	0.534	3	0
636	lg9	1.2e+07	1.3e+07	6.35e+08	6.35e+08	0.419	8	0
637	lg9	1.3e+07	1.4e+07	6.36e+08	6.36e+08	0.022	0	0
638	lg9	1.4e+07	1.5e+07	6.37e+08	6.37e+08	0.164	2	0
639	lg9	1.5e+07	1.6e+07	6.38e+08	6.38e+08	0.364	1	1
640	lg9	1.6e+07	1.7e+07	6.39e+08	6.39e+08	0.624	4	2
641	lg9	1.7e+07	1.8e+07	6.4e+08	6.4e+08	0.718	7	2
642	lg9	1.8e+07	1.9e+07	6.41e+08	6.41e+08	0.467	3	1
643	lg9	1.9e+07	2e+07	6.42e+08	6.42e+08	0.524	9	1
644	lg9	2e+07	2.1e+07	6.43e+08	6.43e+08	0.071	2	0
645	lg9	2.1e+07	2.2e+07	6.44e+08	6.44e+08	0.23	1	0
646	lg9	2.2e+07	2.3e+07	6.45e+08	6.45e+08	0.332	1	2
647	lg9	2.3e+07	2.4e+07	6.46e+08	6.46e+08	0.395	4	0
648	lg9	2.4e+07	2.5e+07	6.47e+08	6.47e+08	0.201	4	0
649	lg9	2.5e+07	2.6e+07	6.48e+08	6.48e+08	0.322	5	2
650	lg9	2.6e+07	2.7e+07	6.49e+08	6.49e+08	0.279	4	1
651	lg9	2.7e+07	2.8e+07	6.5e+08	6.5e+08	0.079	0	0
652	lg9	2.8e+07	2.9e+07	6.51e+08	6.51e+08	0.192	4	1
653	lg9	2.9e+07	3e+07	6.52e+08	6.52e+08	0.271	1	0
654	lg9	3e+07	3.1e+07	6.53e+08	6.53e+08	0	3	1
655	lg9	3.1e+07	3.2e+07	6.54e+08	6.54e+08	0	0	0
656	lg9	3.2e+07	3.3e+07	6.55e+08	6.55e+08	0	0	0
657	lg9	3.3e+07	3.4e+07	6.56e+08	6.56e+08	0	0	0
658	lg10	0	1e+06	6.57e+08	6.57e+08	0.079	2	0
659	lg10	1e+06	2e+06	6.58e+08	6.58e+08	0.089	1	1
660	lg10	2e+06	3e+06	6.59e+08	6.59e+08	0.268	2	0
661	lg10	3e+06	4e+06	6.6e+08	6.6e+08	0.588	4	1
662	lg10	4e+06	5e+06	6.61e+08	6.61e+08	0.714	8	1
663	lg10	5e+06	6e+06	6.62e+08	6.62e+08	0.197	1	0
664	lg10	6e+06	7e+06	6.63e+08	6.63e+08	0.447	2	0
665	lg10	7e+06	8e+06	6.64e+08	6.64e+08	0.015	0	0
666	lg10	8e+06	9e+06	6.65e+08	6.65e+08	0.634	6	1
667	lg10	9e+06	1e+07	6.66e+08	6.66e+08	0.119	0	1
668	lg10	1e+07	1.1e+07	6.67e+08	6.67e+08	0.081	1	0
669	lg10	1.1e+07	1.2e+07	6.68e+08	6.68e+08	0.098	3	1
670	lg10	1.2e+07	1.3e+07	6.69e+08	6.69e+08	0.164	6	0
671	lg10	1.3e+07	1.4e+07	6.7e+08	6.7e+08	0.247	6	0
672	lg10	1.4e+07	1.5e+07	6.71e+08	6.71e+08	0	0	0
673	lg10	1.5e+07	1.6e+07	6.72e+08	6.72e+08	0.217	7	1
674	lg10	1.6e+07	1.7e+07	6.73e+08	6.73e+08	0.583	7	3
675	lg10	1.7e+07	1.8e+07	6.74e+08	6.74e+08	0.969	7	1
676	lg10	1.8e+07	1.9e+07	6.75e+08	6.75e+08	0.935	12	0
677	lg10	1.9e+07	2e+07	6.76e+08	6.76e+08	0.818	12	2
678	lg10	2e+07	2.1e+07	6.77e+08	6.77e+08	0.867	15	1
679	lg10	2.1e+07	2.2e+07	6.78e+08	6.78e+08	0.967	6	3
680	lg10	2.2e+07	2.3e+07	6.79e+08	6.79e+08	0.539	6	1
681	lg10	2.3e+07	2.4e+07	6.8e+08	6.8e+08	0.753	4	4
682	lg10	2.4e+07	2.5e+07	6.81e+08	6.81e+08	0.867	7	1
683	lg10	2.5e+07	2.6e+07	6.82e+08	6.82e+08	0.853	7	1
684	lg10	2.6e+07	2.7e+07	6.83e+08	6.83e+08	0.996	10	0
685	lg10	2.7e+07	2.8e+07	6.84e+08	6.84e+08	0.853	9	6
686	lg10	2.8e+07	2.9e+07	6.85e+08	6.85e+08	0.925	7	5
687	lg10	2.9e+07	3e+07	6.86e+08	6.86e+08	0.829	14	6
688	lg10	3e+07	3.1e+07	6.87e+08	6.87e+08	0.966	13	0
689	lg10	3.1e+07	3.2e+07	6.88e+08	6.88e+08	0.824	10	0
690	lg10	3.2e+07	3.3e+07	6.89e+08	6.89e+08	0.846	4	1
691	lg10	3.3e+07	3.4e+07	6.9e+08	6.9e+08	0.909	4	4
692	lg10	3.4e+07	3.5e+07	6.91e+08	6.91e+08	0.613	4	2
693	lg10	3.5e+07	3.6e+07	6.92e+08	6.92e+08	0.593	6	1
694	lg10	3.6e+07	3.7e+07	6.93e+08	6.93e+08	0.594	6	0
695	lg10	3.7e+07	3.8e+07	6.94e+08	6.94e+08	0.685	1	0
696	lg10	3.8e+07	3.9e+07	6.95e+08	6.95e+08	0.363	0	0
697	lg10	3.9e+07	4e+07	6.96e+08	6.96e+08	0.308	4	0
698	lg10	4e+07	4.1e+07	6.97e+08	6.97e+08	0.328	6	0
699	lg10	4.1e+07	4.2e+07	6.98e+08	6.98e+08	0.699	4	0
700	lg10	4.2e+07	4.3e+07	6.99e+08	6.99e+08	0.574	2	0
701	lg10	4.3e+07	4.4e+07	7e+08	7e+08	0	0	0
702	lg10	4.4e+07	4.5e+07	7.01e+08	7.01e+08	0.406	4	3
703	lg10	4.5e+07	4.6e+07	7.02e+08	7.02e+08	0.52	6	3
704	lg10	4.6e+07	4.7e+07	7.03e+08	7.03e+08	0.316	4	2
705	lg10	4.7e+07	4.8e+07	7.04e+08	7.04e+08	0.488	7	3
706	lg10	4.8e+07	4.9e+07	7.05e+08	7.05e+08	0.407	9	0
707	lg10	4.9e+07	5e+07	7.06e+08	7.06e+08	0.187	5	1
708	lg10	5e+07	5.1e+07	7.07e+08	7.07e+08	0.279	7	2
709	lg10	5.1e+07	5.2e+07	7.08e+08	7.08e+08	0.38	9	2
710	lg10	5.2e+07	5.3e+07	7.09e+08	7.09e+08	0.108	2	3
711	lg10	5.3e+07	5.4e+07	7.1e+08	7.1e+08	0	11	1
712	lg10	5.4e+07	5.5e+07	7.11e+08	7.11e+08	0	0	0
713	lg10	5.5e+07	5.6e+07	7.12e+08	7.12e+08	0	0	0
714	lg10	5.6e+07	5.7e+07	7.13e+08	7.13e+08	0	0	0
715	lg11	0	1e+06	7.14e+08	7.14e+08	0.318	3	0
716	lg11	1e+06	2e+06	7.15e+08	7.15e+08	0.193	3	0
717	lg11	2e+06	3e+06	7.16e+08	7.16e+08	0.444	8	1
718	lg11	3e+06	4e+06	7.17e+08	7.17e+08	0.623	9	0
719	lg11	4e+06	5e+06	7.18e+08	7.18e+08	0.77	9	2
720	lg11	5e+06	6e+06	7.19e+08	7.19e+08	0.517	5	0
721	lg11	6e+06	7e+06	7.2e+08	7.2e+08	0.055	0	0
722	lg11	7e+06	8e+06	7.21e+08	7.21e+08	0.286	2	0
723	lg11	8e+06	9e+06	7.22e+08	7.22e+08	0.148	1	0
724	lg11	9e+06	1e+07	7.23e+08	7.23e+08	0.258	3	0
725	lg11	1e+07	1.1e+07	7.24e+08	7.24e+08	0.367	9	0
726	lg11	1.1e+07	1.2e+07	7.25e+08	7.25e+08	0.309	6	0
727	lg11	1.2e+07	1.3e+07	7.26e+08	7.26e+08	0.012	0	0
728	lg11	1.3e+07	1.4e+07	7.27e+08	7.27e+08	0.223	2	1
729	lg11	1.4e+07	1.5e+07	7.28e+08	7.28e+08	0.122	2	0
730	lg11	1.5e+07	1.6e+07	7.29e+08	7.29e+08	0.12	1	1
731	lg11	1.6e+07	1.7e+07	7.3e+08	7.3e+08	0.402	5	0
732	lg11	1.7e+07	1.8e+07	7.31e+08	7.31e+08	0.849	12	1
733	lg11	1.8e+07	1.9e+07	7.32e+08	7.32e+08	0.786	10	2
734	lg11	1.9e+07	2e+07	7.33e+08	7.33e+08	0.806	9	1
735	lg11	2e+07	2.1e+07	7.34e+08	7.34e+08	0.713	10	3
736	lg11	2.1e+07	2.2e+07	7.35e+08	7.35e+08	0.789	8	1
737	lg11	2.2e+07	2.3e+07	7.36e+08	7.36e+08	0.781	10	1
738	lg11	2.3e+07	2.4e+07	7.37e+08	7.37e+08	0.621	2	1
739	lg11	2.4e+07	2.5e+07	7.38e+08	7.38e+08	0.657	3	1
740	lg11	2.5e+07	2.6e+07	7.39e+08	7.39e+08	0.931	5	1
741	lg11	2.6e+07	2.7e+07	7.4e+08	7.4e+08	0.981	10	4
742	lg11	2.7e+07	2.8e+07	7.41e+08	7.41e+08	0.779	7	3
743	lg11	2.8e+07	2.9e+07	7.42e+08	7.42e+08	0.501	6	7
744	lg11	2.9e+07	3e+07	7.43e+08	7.43e+08	0.914	8	2
745	lg11	3e+07	3.1e+07	7.44e+08	7.44e+08	0.967	8	6
746	lg11	3.1e+07	3.2e+07	7.45e+08	7.45e+08	0.971	6	1
747	lg11	3.2e+07	3.3e+07	7.46e+08	7.46e+08	0.718	6	2
748	lg11	3.3e+07	3.4e+07	7.47e+08	7.47e+08	0.823	10	1
749	lg11	3.4e+07	3.5e+07	7.48e+08	7.48e+08	0.966	8	4
750	lg11	3.5e+07	3.6e+07	7.49e+08	7.49e+08	0.763	7	1
751	lg11	3.6e+07	3.7e+07	7.5e+08	7.5e+08	1	8	5
752	lg11	3.7e+07	3.8e+07	7.51e+08	7.51e+08	0.393	5	1
753	lg11	3.8e+07	3.9e+07	7.52e+08	7.52e+08	0.879	12	4
754	lg11	3.9e+07	4e+07	7.53e+08	7.53e+08	0.415	5	1
755	lg11	4e+07	4.1e+07	7.54e+08	7.54e+08	0.458	4	2
756	lg11	4.1e+07	4.2e+07	7.55e+08	7.55e+08	0.225	4	0
757	lg11	4.2e+07	4.3e+07	7.56e+08	7.56e+08	0.427	3	0
758	lg11	4.3e+07	4.4e+07	7.57e+08	7.57e+08	0.776	11	3
759	lg11	4.4e+07	4.5e+07	7.58e+08	7.58e+08	0.339	1	0
760	lg11	4.5e+07	4.6e+07	7.59e+08	7.59e+08	0.556	9	0
761	lg11	4.6e+07	4.7e+07	7.6e+08	7.6e+08	0.341	1	0
762	lg11	4.7e+07	4.8e+07	7.61e+08	7.61e+08	0.233	0	1
763	lg11	4.8e+07	4.9e+07	7.62e+08	7.62e+08	0.295	3	1
764	lg11	4.9e+07	5e+07	7.63e+08	7.63e+08	0.067	2	0
765	lg11	5e+07	5.1e+07	7.64e+08	7.64e+08	0.319	5	0
766	lg11	5.1e+07	5.2e+07	7.65e+08	7.65e+08	0	0	0
767	lg11	5.2e+07	5.3e+07	7.66e+08	7.66e+08	0	0	0
768	lg11	5.3e+07	5.4e+07	7.67e+08	7.67e+08	0	0	0
769	lg11	5.4e+07	5.5e+07	7.68e+08	7.68e+08	0	0	0
770	lg11	5.5e+07	5.6e+07	7.69e+08	7.69e+08	0	0	0
771	lg12	0	1e+06	7.7e+08	7.7e+08	0.037	0	0
772	lg12	1e+06	2e+06	7.71e+08	7.71e+08	0.082	1	0
773	lg12	2e+06	3e+06	7.72e+08	7.72e+08	0.076	1	0
774	lg12	3e+06	4e+06	7.73e+08	7.73e+08	0.186	2	0
775	lg12	4e+06	5e+06	7.74e+08	7.74e+08	0.241	1	1
776	lg12	5e+06	6e+06	7.75e+08	7.75e+08	0.104	0	0
777	lg12	6e+06	7e+06	7.76e+08	7.76e+08	0.418	2	4
778	lg12	7e+06	8e+06	7.77e+08	7.77e+08	0.033	0	0
779	lg12	8e+06	9e+06	7.78e+08	7.78e+08	0.3	5	0
780	lg12	9e+06	1e+07	7.79e+08	7.79e+08	0.309	3	3
781	lg12	1e+07	1.1e+07	7.8e+08	7.8e+08	0.61	6	1
782	lg12	1.1e+07	1.2e+07	7.81e+08	7.81e+08	0.182	3	0
783	lg12	1.2e+07	1.3e+07	7.82e+08	7.82e+08	0.169	5	0
784	lg12	1.3e+07	1.4e+07	7.83e+08	7.83e+08	0.1	1	0
785	lg12	1.4e+07	1.5e+07	7.84e+08	7.84e+08	0.334	3	0
786	lg12	1.5e+07	1.6e+07	7.85e+08	7.85e+08	0.321	4	1
787	lg12	1.6e+07	1.7e+07	7.86e+08	7.86e+08	0	2	0
788	lg12	1.7e+07	1.8e+07	7.87e+08	7.87e+08	0	0	0
789	lg12	1.8e+07	1.9e+07	7.88e+08	7.88e+08	0	0	0
790	lg12	1.9e+07	2e+07	7.89e+08	7.89e+08	0	0	0
