lg	lg_from	lg_to	genome_from	genome_to	uniq_mapped	SNPs	SVs
607	lg8	5.9e+07	6e+07	6.06e+08	6.06e+08	0	0	0
608	lg8	6e+07	6.1e+07	6.07e+08	6.07e+08	0.011	0	2
609	lg8	6.1e+07	6.2e+07	6.08e+08	6.08e+08	0.048	1763	2
610	lg8	6.2e+07	6.3e+07	6.09e+08	6.09e+08	0.059	1062	5
611	lg8	6.3e+07	6.4e+07	6.1e+08	6.1e+08	0.063	1017	5
612	lg8	6.4e+07	6.5e+07	6.11e+08	6.11e+08	0	0	0
613	lg8	6.5e+07	6.6e+07	6.12e+08	6.12e+08	0.058	992	10
614	lg8	6.6e+07	6.7e+07	6.13e+08	6.13e+08	0.061	1728	20
615	lg8	6.7e+07	6.8e+07	6.14e+08	6.14e+08	0.025	531	5
616	lg8	6.8e+07	6.9e+07	6.15e+08	6.15e+08	0	0	0
617	lg8	6.9e+07	7e+07	6.16e+08	6.16e+08	0	1159	10
618	lg8	7e+07	7.1e+07	6.17e+08	6.17e+08	0	0	0
619	lg8	7.1e+07	7.2e+07	6.18e+08	6.18e+08	0	0	0
620	lg8	7.2e+07	7.3e+07	6.19e+08	6.19e+08	0	0	0
621	lg8	7.3e+07	7.4e+07	6.2e+08	6.2e+08	0	0	0
622	lg8	7.4e+07	7.5e+07	6.21e+08	6.21e+08	0	0	0
623	lg8	7.5e+07	7.6e+07	6.22e+08	6.22e+08	0	0	0
624	lg9	0	1e+06	6.23e+08	6.23e+08	0.011	0	4
625	lg9	1e+06	2e+06	6.24e+08	6.24e+08	0	0	0
626	lg9	2e+06	3e+06	6.25e+08	6.25e+08	0.033	306	0
627	lg9	3e+06	4e+06	6.26e+08	6.26e+08	0.01	150	8
628	lg9	4e+06	5e+06	6.27e+08	6.27e+08	0.068	841	5
629	lg9	5e+06	6e+06	6.28e+08	6.28e+08	0.037	878	4
630	lg9	6e+06	7e+06	6.29e+08	6.29e+08	0.024	531	0
631	lg9	7e+06	8e+06	6.3e+08	6.3e+08	0.064	1504	10
632	lg9	8e+06	9e+06	6.31e+08	6.31e+08	0.08	1604	6
633	lg9	9e+06	1e+07	6.32e+08	6.32e+08	0.206	4538	21
634	lg9	1e+07	1.1e+07	6.33e+08	6.33e+08	0.048	789	0
635	lg9	1.1e+07	1.2e+07	6.34e+08	6.34e+08	0	0	0
636	lg9	1.2e+07	1.3e+07	6.35e+08	6.35e+08	0.081	1816	12
637	lg9	1.3e+07	1.4e+07	6.36e+08	6.36e+08	0	0	0
638	lg9	1.4e+07	1.5e+07	6.37e+08	6.37e+08	0.033	706	3
639	lg9	1.5e+07	1.6e+07	6.38e+08	6.38e+08	0.034	794	4
640	lg9	1.6e+07	1.7e+07	6.39e+08	6.39e+08	0.043	1094	6
641	lg9	1.7e+07	1.8e+07	6.4e+08	6.4e+08	0.087	2296	7
642	lg9	1.8e+07	1.9e+07	6.41e+08	6.41e+08	0	0	0
643	lg9	1.9e+07	2e+07	6.42e+08	6.42e+08	0	0	0
644	lg9	2e+07	2.1e+07	6.43e+08	6.43e+08	0	0	0
645	lg9	2.1e+07	2.2e+07	6.44e+08	6.44e+08	0	0	0
646	lg9	2.2e+07	2.3e+07	6.45e+08	6.45e+08	0.051	933	3
647	lg9	2.3e+07	2.4e+07	6.46e+08	6.46e+08	0.059	2923	6
648	lg9	2.4e+07	2.5e+07	6.47e+08	6.47e+08	0.094	1955	14
649	lg9	2.5e+07	2.6e+07	6.48e+08	6.48e+08	0	0	0
650	lg9	2.6e+07	2.7e+07	6.49e+08	6.49e+08	0.06	1255	12
651	lg9	2.7e+07	2.8e+07	6.5e+08	6.5e+08	0.017	455	3
652	lg9	2.8e+07	2.9e+07	6.51e+08	6.51e+08	0	0	0
653	lg9	2.9e+07	3e+07	6.52e+08	6.52e+08	0	0	0
654	lg9	3e+07	3.1e+07	6.53e+08	6.53e+08	0	220	0
655	lg9	3.1e+07	3.2e+07	6.54e+08	6.54e+08	0	0	0
656	lg9	3.2e+07	3.3e+07	6.55e+08	6.55e+08	0	0	0
657	lg9	3.3e+07	3.4e+07	6.56e+08	6.56e+08	0	0	0
658	lg10	0	1e+06	6.57e+08	6.57e+08	0.036	713	1
659	lg10	1e+06	2e+06	6.58e+08	6.58e+08	0	0	0
660	lg10	2e+06	3e+06	6.59e+08	6.59e+08	0.037	486	0
661	lg10	3e+06	4e+06	6.6e+08	6.6e+08	0	0	0
662	lg10	4e+06	5e+06	6.61e+08	6.61e+08	0.043	555	1
663	lg10	5e+06	6e+06	6.62e+08	6.62e+08	0	0	0
664	lg10	6e+06	7e+06	6.63e+08	6.63e+08	0.13	3294	18
665	lg10	7e+06	8e+06	6.64e+08	6.64e+08	0	0	0
666	lg10	8e+06	9e+06	6.65e+08	6.65e+08	0	0	0
667	lg10	9e+06	1e+07	6.66e+08	6.66e+08	0	0	0
668	lg10	1e+07	1.1e+07	6.67e+08	6.67e+08	0.021	274	8
669	lg10	1.1e+07	1.2e+07	6.68e+08	6.68e+08	0.025	241	0
670	lg10	1.2e+07	1.3e+07	6.69e+08	6.69e+08	0.016	0	3
671	lg10	1.3e+07	1.4e+07	6.7e+08	6.7e+08	0	0	0
672	lg10	1.4e+07	1.5e+07	6.71e+08	6.71e+08	0	0	0
673	lg10	1.5e+07	1.6e+07	6.72e+08	6.72e+08	0.012	211	0
674	lg10	1.6e+07	1.7e+07	6.73e+08	6.73e+08	0.013	0	2
675	lg10	1.7e+07	1.8e+07	6.74e+08	6.74e+08	0.028	570	9
676	lg10	1.8e+07	1.9e+07	6.75e+08	6.75e+08	0.154	3998	23
677	lg10	1.9e+07	2e+07	6.76e+08	6.76e+08	0.282	7070	24
678	lg10	2e+07	2.1e+07	6.77e+08	6.77e+08	0.141	3567	13
679	lg10	2.1e+07	2.2e+07	6.78e+08	6.78e+08	0.198	4803	24
680	lg10	2.2e+07	2.3e+07	6.79e+08	6.79e+08	0.14	3293	13
681	lg10	2.3e+07	2.4e+07	6.8e+08	6.8e+08	0.358	9216	27
682	lg10	2.4e+07	2.5e+07	6.81e+08	6.81e+08	0.104	1906	10
683	lg10	2.5e+07	2.6e+07	6.82e+08	6.82e+08	0.136	1757	11
684	lg10	2.6e+07	2.7e+07	6.83e+08	6.83e+08	0.166	4286	14
685	lg10	2.7e+07	2.8e+07	6.84e+08	6.84e+08	0.11	3575	5
686	lg10	2.8e+07	2.9e+07	6.85e+08	6.85e+08	0.107	2958	9
687	lg10	2.9e+07	3e+07	6.86e+08	6.86e+08	0.111	2251	14
688	lg10	3e+07	3.1e+07	6.87e+08	6.87e+08	0.08	2218	15
689	lg10	3.1e+07	3.2e+07	6.88e+08	6.88e+08	0.086	2061	14
690	lg10	3.2e+07	3.3e+07	6.89e+08	6.89e+08	0.141	3508	17
691	lg10	3.3e+07	3.4e+07	6.9e+08	6.9e+08	0	0	0
692	lg10	3.4e+07	3.5e+07	6.91e+08	6.91e+08	0.044	562	4
693	lg10	3.5e+07	3.6e+07	6.92e+08	6.92e+08	0.093	2495	7
694	lg10	3.6e+07	3.7e+07	6.93e+08	6.93e+08	0.1	2991	11
695	lg10	3.7e+07	3.8e+07	6.94e+08	6.94e+08	0	0	0
696	lg10	3.8e+07	3.9e+07	6.95e+08	6.95e+08	0.024	313	0
697	lg10	3.9e+07	4e+07	6.96e+08	6.96e+08	0.02	607	3
698	lg10	4e+07	4.1e+07	6.97e+08	6.97e+08	0.083	2424	7
699	lg10	4.1e+07	4.2e+07	6.98e+08	6.98e+08	0.047	1681	11
700	lg10	4.2e+07	4.3e+07	6.99e+08	6.99e+08	0	0	0
701	lg10	4.3e+07	4.4e+07	7e+08	7e+08	0	0	0
702	lg10	4.4e+07	4.5e+07	7.01e+08	7.01e+08	0.018	264	3
703	lg10	4.5e+07	4.6e+07	7.02e+08	7.02e+08	0	0	0
704	lg10	4.6e+07	4.7e+07	7.03e+08	7.03e+08	0	0	0
705	lg10	4.7e+07	4.8e+07	7.04e+08	7.04e+08	0.009	0	0
706	lg10	4.8e+07	4.9e+07	7.05e+08	7.05e+08	0	0	0
707	lg10	4.9e+07	5e+07	7.06e+08	7.06e+08	0	0	0
708	lg10	5e+07	5.1e+07	7.07e+08	7.07e+08	0	0	0
709	lg10	5.1e+07	5.2e+07	7.08e+08	7.08e+08	0	1858	19
710	lg10	5.2e+07	5.3e+07	7.09e+08	7.09e+08	0	0	0
711	lg10	5.3e+07	5.4e+07	7.1e+08	7.1e+08	0	0	0
712	lg10	5.4e+07	5.5e+07	7.11e+08	7.11e+08	0	0	0
713	lg10	5.5e+07	5.6e+07	7.12e+08	7.12e+08	0	0	0
714	lg10	5.6e+07	5.7e+07	7.13e+08	7.13e+08	0	0	0
715	lg11	0	1e+06	7.14e+08	7.14e+08	0.011	149	0
716	lg11	1e+06	2e+06	7.15e+08	7.15e+08	0.015	515	0
717	lg11	2e+06	3e+06	7.16e+08	7.16e+08	0.053	479	6
718	lg11	3e+06	4e+06	7.17e+08	7.17e+08	0.04	936	3
719	lg11	4e+06	5e+06	7.18e+08	7.18e+08	0.179	2847	16
720	lg11	5e+06	6e+06	7.19e+08	7.19e+08	0.233	5087	22
721	lg11	6e+06	7e+06	7.2e+08	7.2e+08	0.009	256	3
722	lg11	7e+06	8e+06	7.21e+08	7.21e+08	0.021	597	2
723	lg11	8e+06	9e+06	7.22e+08	7.22e+08	0.015	0	0
724	lg11	9e+06	1e+07	7.23e+08	7.23e+08	0.029	389	2
725	lg11	1e+07	1.1e+07	7.24e+08	7.24e+08	0.022	605	0
726	lg11	1.1e+07	1.2e+07	7.25e+08	7.25e+08	0.011	0	2
727	lg11	1.2e+07	1.3e+07	7.26e+08	7.26e+08	0.02	165	2
728	lg11	1.3e+07	1.4e+07	7.27e+08	7.27e+08	0.011	290	3
729	lg11	1.4e+07	1.5e+07	7.28e+08	7.28e+08	0.036	1136	10
730	lg11	1.5e+07	1.6e+07	7.29e+08	7.29e+08	0.033	1222	5
731	lg11	1.6e+07	1.7e+07	7.3e+08	7.3e+08	0.105	2894	21
732	lg11	1.7e+07	1.8e+07	7.31e+08	7.31e+08	0.123	2389	15
733	lg11	1.8e+07	1.9e+07	7.32e+08	7.32e+08	0.092	2766	9
734	lg11	1.9e+07	2e+07	7.33e+08	7.33e+08	0.181	3846	16
735	lg11	2e+07	2.1e+07	7.34e+08	7.34e+08	0.039	1071	6
736	lg11	2.1e+07	2.2e+07	7.35e+08	7.35e+08	0.055	1427	2
737	lg11	2.2e+07	2.3e+07	7.36e+08	7.36e+08	0.057	883	10
738	lg11	2.3e+07	2.4e+07	7.37e+08	7.37e+08	0.183	4919	23
739	lg11	2.4e+07	2.5e+07	7.38e+08	7.38e+08	0.097	2287	14
740	lg11	2.5e+07	2.6e+07	7.39e+08	7.39e+08	0.164	2181	21
741	lg11	2.6e+07	2.7e+07	7.4e+08	7.4e+08	0.074	1195	14
742	lg11	2.7e+07	2.8e+07	7.41e+08	7.41e+08	0.044	727	4
743	lg11	2.8e+07	2.9e+07	7.42e+08	7.42e+08	0.23	6916	44
744	lg11	2.9e+07	3e+07	7.43e+08	7.43e+08	0.101	3401	15
745	lg11	3e+07	3.1e+07	7.44e+08	7.44e+08	0.13	3999	10
746	lg11	3.1e+07	3.2e+07	7.45e+08	7.45e+08	0.108	3738	15
747	lg11	3.2e+07	3.3e+07	7.46e+08	7.46e+08	0.136	2457	11
748	lg11	3.3e+07	3.4e+07	7.47e+08	7.47e+08	0	0	0
749	lg11	3.4e+07	3.5e+07	7.48e+08	7.48e+08	0.038	1001	5
750	lg11	3.5e+07	3.6e+07	7.49e+08	7.49e+08	0.037	1008	3
751	lg11	3.6e+07	3.7e+07	7.5e+08	7.5e+08	0.044	843	6
752	lg11	3.7e+07	3.8e+07	7.51e+08	7.51e+08	0.014	0	3
753	lg11	3.8e+07	3.9e+07	7.52e+08	7.52e+08	0.093	2725	5
754	lg11	3.9e+07	4e+07	7.53e+08	7.53e+08	0	0	0
755	lg11	4e+07	4.1e+07	7.54e+08	7.54e+08	0	0	0
756	lg11	4.1e+07	4.2e+07	7.55e+08	7.55e+08	0	0	0
757	lg11	4.2e+07	4.3e+07	7.56e+08	7.56e+08	0	0	0
758	lg11	4.3e+07	4.4e+07	7.57e+08	7.57e+08	0.123	3033	15
759	lg11	4.4e+07	4.5e+07	7.58e+08	7.58e+08	0.012	0	1
760	lg11	4.5e+07	4.6e+07	7.59e+08	7.59e+08	0	0	0
761	lg11	4.6e+07	4.7e+07	7.6e+08	7.6e+08	0	0	0
762	lg11	4.7e+07	4.8e+07	7.61e+08	7.61e+08	0	0	0
763	lg11	4.8e+07	4.9e+07	7.62e+08	7.62e+08	0	0	0
764	lg11	4.9e+07	5e+07	7.63e+08	7.63e+08	0	0	0
765	lg11	5e+07	5.1e+07	7.64e+08	7.64e+08	0	0	0
766	lg11	5.1e+07	5.2e+07	7.65e+08	7.65e+08	0	2053	14
767	lg11	5.2e+07	5.3e+07	7.66e+08	7.66e+08	0	0	0
768	lg11	5.3e+07	5.4e+07	7.67e+08	7.67e+08	0	0	0
769	lg11	5.4e+07	5.5e+07	7.68e+08	7.68e+08	0	0	0
770	lg11	5.5e+07	5.6e+07	7.69e+08	7.69e+08	0	0	0
771	lg12	0	1e+06	7.7e+08	7.7e+08	0	0	0
772	lg12	1e+06	2e+06	7.71e+08	7.71e+08	0.008	0	0
773	lg12	2e+06	3e+06	7.72e+08	7.72e+08	0.065	1079	9
774	lg12	3e+06	4e+06	7.73e+08	7.73e+08	0	0	0
775	lg12	4e+06	5e+06	7.74e+08	7.74e+08	0	0	0
776	lg12	5e+06	6e+06	7.75e+08	7.75e+08	0	0	0
777	lg12	6e+06	7e+06	7.76e+08	7.76e+08	0	0	0
778	lg12	7e+06	8e+06	7.77e+08	7.77e+08	0	0	0
779	lg12	8e+06	9e+06	7.78e+08	7.78e+08	0	0	0
780	lg12	9e+06	1e+07	7.79e+08	7.79e+08	0.03	762	4
781	lg12	1e+07	1.1e+07	7.8e+08	7.8e+08	0	0	0
782	lg12	1.1e+07	1.2e+07	7.81e+08	7.81e+08	0	0	0
783	lg12	1.2e+07	1.3e+07	7.82e+08	7.82e+08	0	0	0
784	lg12	1.3e+07	1.4e+07	7.83e+08	7.83e+08	0	0	2
785	lg12	1.4e+07	1.5e+07	7.84e+08	7.84e+08	0	0	0
786	lg12	1.5e+07	1.6e+07	7.85e+08	7.85e+08	0	0	0
787	lg12	1.6e+07	1.7e+07	7.86e+08	7.86e+08	0	0	0
788	lg12	1.7e+07	1.8e+07	7.87e+08	7.87e+08	0	0	0
789	lg12	1.8e+07	1.9e+07	7.88e+08	7.88e+08	0	0	0
790	lg12	1.9e+07	2e+07	7.89e+08	7.89e+08	0	0	0
